Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
harvard.edu,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
jsdelivr.net,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
debian.org,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
alibaba.com,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
weibo.com,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
clarity.ms,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
samsungcloud.com,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
autodesk.com,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
avast.com,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0
ok.ru,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
wac-msedge.net,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0
weather.com,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
datadoghq.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
mtgglobals.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
vecdnlb.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
heytapmobile.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
samsungqbe.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
salesforce.com,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0
wiley.com,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
ea.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
shalltry.com,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
douyincdn.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
amazon.co.uk,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0
myshopify.com,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
googleblog.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
aliyun.com,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
hostinger.com,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
worldnic.com,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
virginm.net,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
akamaihd.net,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
name.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
gnu.org,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
php.net,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
hostgator.com,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
namecheap.com,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
crashlytics.com,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
smartadserver.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
dell.com,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
trueconf.net,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
edgcdn.net,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
bilibili.com,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
wildberries.ru,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
awswaf.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
doubleverify.com,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
tbcache.com,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
shiabank.com,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
checkpoint.com,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
inner-active.mobi,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0
cdc.gov,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
un.org,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
trustpilot.com,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0
weebly.com,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
allawnos.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
opendns.com,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
spaceweb.pro,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
naver.com,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
dotaplabs.net,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
tradingview.com,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
media.net,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
mobile.de,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0
issuu.com,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
indeed.com,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
netflix.net,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
selectel.ru,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
nvidia.com,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
launchdarkly.com,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
google.cn,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
calendly.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
stanford.edu,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
samsungcloudsolution.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
live-video.net,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0
zendesk.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
washingtonpost.com,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0
wsj.com,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
ip-api.com,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0
cookiedatabase.org,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
cdnbuild.net,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
tiktokv.us,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
amazon.de,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0
bloomberg.com,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
volcfcdndvs.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
ioref.io,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
mynetname.net,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
plesk.com,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
amazontrust.com,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0
quickconnect.to,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
yandex.com,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
walmart.com,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
newrelic.com,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
rocket-cdn.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0
ibyteimg.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
bsky.app,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0
kwai-pro.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0
paloaltonetworks.com,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
casalemedia.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
ezvizlife.com,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
demdex.net,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
gandi-ns.fr,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0
shopifysvc.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
vivoglobal.com,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
tp-link.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
gitlab.com,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
dnspod.net,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
online-metrix.net,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0
netangels.ru,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
statsigapi.net,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
nasa.gov,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
licdn.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
ipify.org,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
heytapdl.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
aliexpress.com,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
onelink.me,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
163.com,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
nflxvideo.net,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
bluehost.com,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0
tiktokv.eu,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
brave.com,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
line.me,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
unsplash.com,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
tiktokcdn-eu.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0
amazonalexa.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
spo-msedge.net,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0
dailymotion.com,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
expireddomains.com,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
beian.gov.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
pangle.io,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
avcdn.net,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
kaspersky-labs.com,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0
espn.com,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
enacdn.net,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
temu.com,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
supercell.com,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
kwaipros.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
xcal.tv,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
claude.ai,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
globo.com,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
mi.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
dropcatch.com,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
goodreads.com,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
substack.com,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
awsglobalaccelerator.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
intel.com,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
businessinsider.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
vkuser.net,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
ipinfo.io,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
cloudns.net,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
netease.com,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
taobao.com,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
yahoo.co.jp,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
wp.com,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
myqcloud.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
chinamobile.com,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
sina.com.cn,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
byteglb.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
g.page,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0
pixabay.com,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
sohu.com,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
go.com,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
adobe.net,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
skyhigh.cloud,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
amazon.co.za,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
wbx2.com,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
speedtest.net,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
gamepass.com,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
eye4.cn,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
cloudflareinsights.com,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
edgecdn.ru,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
mikrotik.com,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
tencent-cloud.net,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0
timeweb.ru,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
nflximg.com,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
duolingo.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
cnbc.com,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
list-manage.com,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0
twc.com,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
nease.net,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
avsxappcaptiveportal.com,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
arxiv.org,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
statista.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
dual-s-msedge.net,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0
bdydns.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
oxylabs.io,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
ietf.org,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
adriver.ru,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
kwai.net,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
sc-gw.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0
libp2p.direct,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
addtoany.com,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
vercel-dns-016.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0
markmonitor.com,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
gcdn.co,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
aol.com,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
amazon.co.jp,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0
firetvcaptiveportal.com,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
npr.org,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
docker.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ivi.ru,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
quora.com,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
scribd.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
mediatek.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
impervadns.net,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
atlassian.net,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
ampproject.org,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
mysql.com,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
att.com,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0
okta.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
mcafee.com,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
behance.net,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
shein.com,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
eventbrite.com,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
myhuaweicloud.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
google.de,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0
exp-tas.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0
run.app,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0
amzn.to,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
ui-dns.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0
foxnews.com,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
google.com.hk,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
squarespacedns.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
dynatrace.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
discord.media,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0
ngenix.net,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
indiatimes.com,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
trendmicro.com,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
blogger.com,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0
gosuslugi.ru,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
slideshare.net,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
adobedtm.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
ft.com,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
fandom.com,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
openx.net,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
ipv4only.arpa,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
firefox.com,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0
visualstudio.com,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
capcut.com,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0
tplinkcloud.com,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
patreon.com,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
supertms.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
e2ro.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
on.aws,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
featureassets.org,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
xboxlive.com,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
jquery.com,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
hicloud.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
elasticbeanstalk.com,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
wired.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
oup.com,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
icloud-content.com,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0
share.google,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0
live.net,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
palmplaystore.com,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
fast.com,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0
vidaahub.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
translate.goog,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0
time.com,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
svc.ms,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
tandfonline.com,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
360yield.com,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
cornell.edu,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
deviantart.com,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0
adobedc.net,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
noaa.gov,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
pushy.io,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
eset.com,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
azure-dns.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0
grammarly.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
usatoday.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
qlivecdn.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
uol.com.br,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
oraclecloud.com,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
geobasket.ru,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
yahoodns.net,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
rakuten.co.jp,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
nstld.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
teamviewer.com,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
tripadvisor.com,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
easebar.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
t-msedge.net,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0
my.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
rlcdn.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
target.com,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0
cookielaw.org,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
aboutads.info,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
3lift.com,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
berkeley.edu,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
ieee.org,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
dreamhost.com,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
klaviyo.com,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
ca.gov,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
digitalocean.com,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
telegraph.co.uk,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0
avito.ru,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
hotjar.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
imgsmail.ru,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0
shop.app,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
cdn20.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
braze.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
mdpi.com,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
xiaomi.net,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
force.com,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
playstation.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
samsungapps.com,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
cdnvideo.ru,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
bx-msedge.net,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0
amazon.fr,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
bitrix24.ru,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
atlassian.com,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
wswebcdn.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
wix.com,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0
anthropic.com,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
accuweather.com,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
whecloud.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
free.fr,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
vercel-dns-3.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0
threads.com,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
onetrust.com,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
sharethrough.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
withgoogle.com,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
unesco.org,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
2gis.com,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
loc.gov,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
mhverifier.ru,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
alicdn.com,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
ikea.com,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
footprintdns.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
msidentity.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
dyndns.org,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
jotform.com,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
nintendo.com,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
sagepub.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
amazon.ca,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
surveymonkey.com,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
shopee.com.br,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
branch.io,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
googletagservices.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
tencent.com,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0
bidswitch.net,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
